row_norm,k_graph,alpha,conf_threshold,mean_macro_f1,mean_acc,mean_conf_assigned,pct_assigned
robust,20,0.7,0.8,0.13867628711478702,0.26194416385480024,0.9311419931741426,0.389627596833187
robust,25,0.1,0.5,0.13899142929061853,0.2690037396032582,0.8632950019733041,0.9546113619422526
robust,25,0.1,0.6,0.13899142929061853,0.2690037396032582,0.9236894455867019,0.8054967613381739
robust,25,0.1,0.7,0.13899142929061853,0.2690037396032582,0.9503514695785285,0.7351077747627235
robust,25,0.1,0.8,0.13899142929061853,0.2690037396032582,0.9691628715438473,0.6722219901899912
robust,25,0.2,0.5,0.13159587818094162,0.25252262030131745,0.8473032695905934,0.9476065736690803
robust,25,0.2,0.6,0.13159587818094162,0.25252262030131745,0.9077305538351218,0.7935496290272764
robust,25,0.2,0.7,0.13159587818094162,0.25252262030131745,0.9357039498613489,0.716702830572277
robust,25,0.2,0.8,0.13159587818094162,0.25252262030131745,0.9586743784393553,0.6370922006434164
robust,25,0.3,0.5,0.1346250702499261,0.2618915085215672,0.8328741790562203,0.9333033771289106
robust,25,0.3,0.6,0.1346250702499261,0.2618915085215672,0.8927138834596257,0.7758524402427757
robust,25,0.3,0.7,0.1346250702499261,0.2618915085215672,0.9254854724978497,0.6843749516414087
robust,25,0.3,0.8,0.1346250702499261,0.2618915085215672,0.9496623871772282,0.6006540385144801
robust,25,0.5,0.5,0.13336208137739788,0.25719390057813407,0.8068995173574636,0.8910344619566367
robust,25,0.5,0.6,0.13336208137739788,0.25719390057813407,0.8680649662975437,0.7228394268383892
robust,25,0.5,0.7,0.13336208137739788,0.25719390057813407,0.9042962263339417,0.6202682868971241
robust,25,0.5,0.8,0.13336208137739788,0.25719390057813407,0.9383086089001985,0.5071073224581407
robust,25,0.7,0.5,0.12999253239465816,0.25252262030131745,0.7731401815515225,0.8380891278784101
robust,25,0.7,0.6,0.12999253239465816,0.25252262030131745,0.838579775504086,0.6498651281309319
robust,25,0.7,0.7,0.12999253239465816,0.25252262030131745,0.8859452052191806,0.520326427897034
robust,25,0.7,0.8,0.12999253239465816,0.25252262030131745,0.9315021896441821,0.39200734959509465
robust,30,0.1,0.5,0.13764588037586542,0.271365707408283,0.8649066868951083,0.9556550123587056
